EVENT_ID,CZ_NAME_STR,BEGIN_DATETIME,END_DATETIME,BEGIN_LOCATION,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE
1074345,SUMTER CO.,2023-01-12 09:24:00,2023-01-12 09:40:00,EMELLE,Tornado, ,EF2,0,1,0,0,AL,CST-6, ,176817,C,119,BMX,0,0,NWS Storm Survey, ,12.87,440,2,W,4,SE,GAINESVILLE,32.7288,-88.3463,32.7715,-88.1314,"National Weather Service meteorologists surveyed damage in northern Sumter County and determined that it was consistent with an EF2 tornado, with maximum winds near 120 mph. This tornado began near Sumter Road 24 uprooting trees. The tornado continued east-northeast along Sumter 24 where it destroyed a grain bin near Ramsey Lane along with snapping and uprooting a few more softwood trees. The tornado moved through the town of Emelle where it caused damage to several roofs in the community, along with uprooting and snapping numerous trees. The tornado crossed Highway 74 and took the roof off of a home and destroyed an outbuilding near the intersection of Highway 74 and Sunlight Church Road. The tornado crossed Highway 39 and destroyed a mobile home on Hodges Place Road. The tornado lifted just east of Sumter 21, uprooting and snapping a few more trees along the way.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1074354,GREENE CO.,2023-01-12 09:54:00,2023-01-12 10:03:00,EUTAW,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,176817,C,63,BMX,0,0,NWS Storm Survey, ,6.86,675,2,WNW,4,NNE,MC CLURE,32.842,-87.9158,32.886,-87.813,"National Weather Service meteorologists surveyed damage in eastern Greene County and determined that it was consistent with an EF1 tornado, with maximum winds near 100 mph. This tornado began in the city of Eutaw just west of West End Avenue and moved across West End Avenue where it destroyed a shed, caused roof damage, and snapped and uprooted trees. The tornado continued to move into the northern portions of Eutaw where it snapped and uprooted numerous trees along with minor roof damage to several homes. Trees also fell on at least two homes causing significant damage to the homes. A rooftop observation deck was taken off of one home and thrown across the street off Ashby Drive. The tornado continued east-northeast and uprooted several trees along Highway 11.  The tornado traveled over mostly marshy river bottom land before crossing the Black Warrior River and into Hale County.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076603,HALE CO.,2023-01-12 10:03:00,2023-01-12 10:04:00,AKRON,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,176817,C,65,BMX,0,0,NWS Storm Survey, ,0.19,575,5,WNW,5,WNW,AKRON,32.886,-87.813,32.887,-87.81,"National Weather Service meteorologists surveyed damage in northwest Hale County and determined that it was consistent with an EF1 tornado, with maximum winds near 90 mph. This tornado originated in Greene County and crossed a winding Black Warrior River and in and out of Hale County several times. The tornado produced some uprooted and snapped trees along the river banks.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076604,GREENE CO.,2023-01-12 10:04:00,2023-01-12 10:05:00,MC CLURE,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,176817,C,63,BMX,0,0,NWS Storm Survey, ,0.29,525,4,NNE,4,NNE,MC CLURE,32.887,-87.81,32.889,-87.805,"National Weather Service meteorologists surveyed damage in southeast Greene County and determined that it was consistent with an EF1 tornado, with maximum winds near 90 mph. This tornado crossed a winding Black Warrior River several times before eventually moving into Hale County. Damage consisted of several uprooted and snapped trees along the river banks.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076605,HALE CO.,2023-01-12 10:05:00,2023-01-12 10:34:00,AKRON,Tornado, ,EF2,0,0,0,0,AL,CST-6, ,176817,C,65,BMX,0,0,NWS Storm Survey, ,23.7,600,5,WNW,6,NNE,PHIPPS,32.889,-87.805,33.004,-87.423,"National Weather Service meteorologists surveyed damage in northern Hale County and determined that it was consistent with an EF2 tornado, with maximum winds near 115 mph. This tornado originated in northeast Greene County and crossed into Hale County west of Akron along the Black Warrior River.  The most significant damage was on the Hale County side of the river along Flemming Road and Oak Village Road. Many manufactured homes were destroyed on Flemming Road, mostly due to uprooted and snapped hardwood trees.  One home on Oak Village Road sustained significant damage after garage failure occurred. This resulted in adjacent walls collapsing and most of the roof structure being blown north into the river. Additional timber and varying degrees of structural damage was observed to the end of Oak Village Road. The tornado continued northeast, but is believed to have weakened or skipped along its path. Only minor timber damage was found near the Stewart community and along Highway 69. However, more significant timber damage was found downstream on County Road 50, entering the Talladega National Forest. Hardwood trees were snapped and uprooted with a path width around 300 yards at this point as the tornado strengthened. The tornado continued northeast and crossed into the far southeast corner of Tuscaloosa County.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076606,TUSCALOOSA CO.,2023-01-12 10:34:00,2023-01-12 10:41:00,DUNCANVILLE,Tornado, ,EF2,0,0,0,0,AL,CST-6, ,176817,C,125,BMX,0,0,NWS Storm Survey, ,6.49,600,4,SSE,1,NE,PEARSON,33.004,-87.423,33.033,-87.317,"National Weather Service meteorologists surveyed damage in the far southeast portion of Tuscaloosa County and determined that it was consistent with an EF2 tornado, with maximum winds near 130 mph. This tornado originated in Greene County, crossed through northern Hale County and entered Tuscaloosa County near the intersection of Hale, Bibb, and Tuscaloosa Counties.  The tornado path widened to nearly 600 yards once it crossed into Tuscaloosa County and shortly reached its maximum intensity. |The tornado was rated at 130 mph at this point due to a large swath of trees snapped at their bases. The tornado continued northeast crossing Highway 82 near Hagler, causing additional timber damage and some minor structural damage to two homes. The tornado weakened after crossing Highway 82 and into Bibb County.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076607,BIBB CO.,2023-01-12 10:41:00,2023-01-12 10:43:00,HARMON,Tornado, ,EF0,0,0,0,0,AL,CST-6, ,176817,C,7,BMX,0,0,NWS Storm Survey, ,1.49,500,4,WNW,3,WNW,HARMON,33.033,-87.317,33.039,-87.294,"National Weather Service meteorologists surveyed damage in western Bibb County and determined that it was consistent with an EF0 tornado, with maximum winds near 75 mph. This tornado originated in Greene County, crossed through northern Hale County,|southeast Tuscaloosa County, and into western Bibb County.  The tornado dissipated shortly after entering Bibb County, and damage consisted of some large broken tree branches.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076616,HALE CO.,2023-01-12 10:47:00,2023-01-12 11:10:00,ARCOLA,Tornado, ,EF2,0,0,0,0,AL,CST-6, ,176817,C,65,BMX,0,0,NWS Storm Survey, ,17.73,500,4,NNE,6,ENE,GREENSBORO,32.6221,-87.7543,32.723,-87.474,"National Weather Service meteorologists surveyed damage in southern Hale County and determined that it was consistent with an EF2 tornado, with maximum winds near 115 mph. The tornado touched down in a remote area of Hale County, near Clements Bend on the Black Warrior River.  The tornado tracked northeast and across County Road 35, where numerous trees were uprooted on a farm near the State Cattle Ranch. From there, it continued to snap and uproot numerous trees in a largely rural area, before causing considerable damage to the roof of a house along Highway 69. The tornado intensified to EF2 strength as it approached the southern part of the city of Greensboro. Along Highway 25, it snapped and uprooted numerous trees, rolled and destroyed a single-wide manufactured home, and caused lighter damage to several other structures. The remaining damage along the path was mostly to timber, including Highway 61 just southeast of Greensboro, and County Road 14 just east of the city. The tornado weakened as it crossed into Perry County near Griffin Cemetery Road.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076622,PERRY CO.,2023-01-12 11:10:00,2023-01-12 11:15:00,MORGAN SPGS,Tornado, ,EF0,0,0,0,0,AL,CST-6, ,176817,C,105,BMX,0,0,NWS Storm Survey, ,4.17,360,4,WSW,1,ESE,MORGAN SPGS,32.723,-87.474,32.7427,-87.4061,"National Weather Service meteorologists surveyed damage in northwest Perry County and determined that it was consistent with an EF0 tornado, with maximum winds near 75 mph.  This tornado originated in Hale County and entered Perry County near Griffin Cemetery Road.  The tornado dissipated shortly after entering Perry County and lifted  just east of Morgan Springs Road.  Damage mostly consisted of a few uprooted trees.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076623,PERRY CO.,2023-01-12 11:30:00,2023-01-12 11:34:00,ELLARDS,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,176817,C,105,BMX,0,0,NWS Storm Survey, ,4.83,500,1,SSE,5,WNW,BETHLEHEM,32.8027,-87.2421,32.836,-87.169,"National Weather Service meteorologists surveyed damage in northern Perry County and determined that it was consistent with an EF1 tornado, with maximum winds near 105 mph. The tornado touched down near the Cahaba River west of National Forest Road 401D and Barton Road based on a radar estimation of a TDS. The tornado tracked northeast and crossed Fire Tower Road, where it reached maximum EF1 intensity of 105 mph based on numerous snapped and uprooted pine trees. The tornado continued over forest land before crossing into Bibb County south of the Abercrombie Community.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076625,BIBB CO.,2023-01-12 11:34:00,2023-01-12 11:51:00,HARRISBURG,Tornado, ,EF1,0,0,0,0,AL,CST-6, ,176817,C,7,BMX,0,0,NWS Storm Survey, ,12.51,470,4,ESE,2,N,LAWLEY,32.836,-87.169,32.896,-86.967,"National Weather Service meteorologists surveyed damage in southern Bibb County and determined that it was consistent with an EF1 tornado, with maximum winds near 105 mph. This tornado originated in Perry County and crossed into Bibb County south of the community of Abercrombie.  The tornado continued northeast and crossed Hickory Hollow Road where several softwood trees were snapped and uprooted.  The weakening tornado crossed Highway 82, where storm chaser video showed a weak circulation crossing the highway. Dissipation occurred about one mile east of Highway 82.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1076636,DALLAS CO.,2023-01-12 12:04:00,2023-01-12 12:31:00,ORRVILLE,Tornado, ,EF2,0,2,0,0,AL,CST-6, ,176817,C,47,BMX,0,0,NWS Storm Survey, ,23.22,950,2,NE,1,SSE,BURNSVILLE,32.3173,-87.2278,32.4575,-86.8721,"National Weather Service meteorologists surveyed damage in central Dallas County and determined that it was consistent with an EF2 tornado, with maximum winds near 130 mph. The tornado began just east of Orrville near the intersection of Highway 22 and Cahaba Road. As it tracked northeast, it intensified and the damage path was nearly parallel with Highway 22. The damage consisted of mainly uprooted trees with some trunks that were snapped. There were also several manufactured homes that sustained roof and some foundation damage. As the tornado continued along Highway 22, additional tree damage was observed as it neared the southwestern sections of Selma.|The tornado quickly intensified as it entered the city limits of Selma, nearly parallel to Highway 22 and West Dallas Avenue. The overall length and damage width in the densely populated neighborhoods had devastating impacts to the city. Many hardwood trees were uprooted and softwood trees were snapped, many onto homes. Most of the softwood trees were snapped about halfway up on the trunks. A daycare center on West Dallas Avenue and Cooper Drive sustained heavy roof and exterior wall damage which was consistent with the higher-end EF2 wind speeds. Some debris rowing was also noted in the downstream vicinity. Over seventy children and workers survived without injury by taking shelter in small interior rooms and bathrooms after receiving the warning, while portions of the roof collapsed over large open classrooms and the former sanctuary. The second area of higher-end EF2 damage was noted downstream at the Selma Country Club where several buildings had significant roof and exterior wall damage and there was a complete blow down of extremely large hardwood trees. Additional softwood trees were also snapped in and around adjacent streets.  As the tornado continued northeast, it entered the northern sections of downtown Selma. Much of the damage continued to consist of downed trees, some on homes, but several homes near the center of the track had entire roofs removed. Another notable area of damage was where Broad Street crossed the railroad tracks. A strip mall had much of its roof removed, and some of the X-braces in a metal building system failed, which from a structural engineering perspective was one of the more impressive damage indicators. Several older homes collapsed near the intersection of Minter Street and Saint Phillip Street, but they were built on brick pilings with open air underneath them, which kept them in the EF2 range. As the tornado exited downtown, it crossed Highway 14, where structure damage was noted with exterior walls that collapsed.|The tornado caused some significant damage at the Dallas County Jail on Selfield Road, with significant loss of roof material. The tornado weakened as it approached the Brantley community, where a few trees were uprooted. The tornado lifted just east of River Road.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
1074157,MOBILE CO.,2023-01-12 12:15:00,2023-01-12 12:33:00,GULF CREST,Tornado, ,EF2,0,0,0,0,AL,CST-6, ,176790,C,97,MOB,0,0,NWS Storm Survey, ,11.65,200,2,NE,1,E,MT VERNON,31.0196,-88.203,31.0686,-88.0147,The tornado is estimated to have touched down just west of Old Citronelle Road or just east of U.S. Highway 45 near Gulfcrest. The tornado likely continued along rural forested areas east of Citronelle Road and Celeste Road that were inaccessible by the survey team based on radar velocity and tornado debris signatures. The survey team found evidence of snapped pine trees just southwest of Movico Loop Road North. The tornado strengthened as it crossed Movico Loop Road East causing significant softwood tree snaps and uprooting of large hardwood trees. A double wide manufactured home that was secured with straps rolled from its foundation and was destroyed just west of U.S. Highway 43. This iswhere the tornado reached peak intensity. The tornado then crossed U.S. Highway 43 just north of Cedar Creek Landing Road where a single wide manufactured home rolled from its foundation and was destroyed. The survey team found large oak trees snapped in a convergent pattern just to the north of where the manufactured home was destroyed. These damage indicators suggest that the tornado reached peak EF2 intensity with estimated winds around 125 mph and maximum width around 200 yards near the intersection of U.S Highway 43 and Cedar Creek Landing Road. Areal footage provided by Alabama Law Enforcement Agency indicates that the path narrowed with some residual softwood snaps into the forest north of Cedar Creek Landing Road before lifting. This tornado path received many cosmetic updates based on Planet and Worldview satellite imagery. An additional region of EF2 strength tree damage was noted based on this satellite imagery north of Deer Wood Road where widespread trees were snapped and/or uprooted.,A very warm and moist airmass developed ahead of an approaching strong cold front. Showers and thunderstorms developed ahead of the front and moved across the area. The storms produced three tornadoes along with a swath of wind damage stretching from the I-65 corridor in Conecuh County o far southeastern Crenshaw County.
1076639,AUTAUGA CO.,2023-01-12 12:40:00,2023-01-12 13:05:00,INDEPENDENCE,Tornado, ,EF3,7,16,0,0,AL,CST-6, ,176817,C,1,BMX,0,0,NWS Storm Survey, ,22.3,1500,1,SW,4,NE,PINE FLAT,32.5212,-86.7312,32.691,-86.413,"National Weather Service meteorologists surveyed damage in northern Autauga County and determined that it was consistent with an EF3 tornado, with maximum winds near 150 mph.  This long-track tornado began west of Highway 82, where timber damage occurred to farms near the community of Independence. The tornado crossed Highway 82 and strengthened as a manufactured home was rolled along Autauga County Road 40. Over the next two miles, the tornado rapidly strengthened as it approached the Old Kingston community, where EF3 damage began along County Road 43. At this location, at least three manufactured homes were obliterated with their frames thrown up to 100 yards. A pickup truck was sent airborne and landed 120 yards to the northeast, where a shallow crater was formed by its impact. The tornado became deadly as it impacted several homes along Sandy Ridge Road. The frame of a manufactured home at the western end of the road was thrown 250 yards to the north-northeast and came to rest in a field. Just downstream, several manufactured homes in a cluster were shredded and thrown considerable distances. Trees were snapped off relatively close to the ground and partially debarked. In total, five fatalities occurred along Sandy Ridge Road at three separate residences. Similar damage continued to the northeast along County Road 140, where two fatalities occurred in two separate residences at the eastern end of the road. At least five manufactured homes were blown away with their frames thrown considerable distances. Several vehicles were picked up and thrown, and one pickup truck had its cab separated from the bed. From this area to County Road 42, the tornado caused massive tree damage and what appeared to be stands of debarked trees along Autauga Creek. In the three mile stretch of most severe damage from County Road 43 to County Road 42, wind speeds reached at least 150 mph. The tornado tracked across County Road 57 at a slightly weaker state, where numerous trees were snapped and uprooted with several homes sustaining significant roof damage with one site-built home also sustaining partial wall failure. The tornado crossed Interstate 65 where numerous trees were uprooted. In the Pine Level community, several homes sustained roof damage and a manufactured home was rolled off its foundation and onto County Road 68. Many trees were uprooted and snapped as the tornado crossed through the Pine Flat community. Additional homes sustained roof damage and other damage from fallen trees, and a manufactured home was rolled and destroyed. Residential structure damage intensified as the tornado neared the Autauga/Elmore county line where several site-built homes sustained a majority or entire roof removal along County Road 68 near Poplar Springs Road.  The tornado crossed into Elmore County just north of Highway 68.","Numerous strong to severe thunderstorms impacted Central Alabama during the morning and afternoon hours of Thursday, January 12th, 2023. Several supercell thunderstorms spawned multiple tornadoes which caused significant damage in many areas. The severe thunderstorms also produced damaging straight-line winds and hail up to golf ball size."
